"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Einpersonenhaushalte","Frauen","2005","13 Bogenhausen","51.7","12226","23672","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","14 Berg am Laim","48.4","6025","12457","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","15 Trudering - Riem","47.9","5578","11645","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","16 Ramersdorf - Perlach","49.6","12324","24849","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","17 Obergiesing - Fasangarten","48.1","7580","15774","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","18 Untergiesing - Harlaching","52.6","9548","18164","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","50.8","12248","24136","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","20 Hadern","54.1","5532","10231","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","21 Pasing - Obermenzing","51.3","9034","17615","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","22 Aubing - Lochhausen - Langwied","48","3340","6965","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","23 Allach - Untermenzing","44.5","2505","5624","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","24 Feldmoching - Hasenbergl","45.3","4728","10428","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2005","25 Laim","50.5","9268","18344","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","Stadt München","48.4","210894","435579","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","01 Altstadt - Lehel","44.2","4261","9646","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","02 Ludwigsvorstadt - Isarvorstadt","43.6","9868","22640","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","03 Maxvorstadt","46.5","11549","24839","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","04 Schwabing - West","50.7","12960","25579","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","05 Au - Haidhausen","47.7","10891","22849","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","06 Sendling","46.3","6588","14218","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","07 Sendling - Westpark","50.1","8517","17000","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","08 Schwanthalerhöhe","42.2","4383","10397","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","09 Neuhausen - Nymphenburg","50.5","16323","32302","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","10 Moosach","48.1","6362","13241","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","11 Milbertshofen - Am Hart","43.4","8596","19827","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","12 Schwabing - Freimann","47.2","10582","22426","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","13 Bogenhausen","51.4","12170","23700","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","14 Berg am Laim","48.3","5962","12347","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","15 Trudering - Riem","47","5397","11487","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","16 Ramersdorf - Perlach","49.4","12317","24960","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","17 Obergiesing - Fasangarten","48","7606","15833","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","18 Untergiesing - Harlaching","52.3","9586","18324","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","50.9","12328","24231","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","20 Hadern","54.2","5563","10263","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","21 Pasing - Obermenzing","50.8","9107","17923","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","22 Aubing - Lochhausen - Langwied","47.7","3417","7171","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","23 Allach - Untermenzing","44.2","2488","5624","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","24 Feldmoching - Hasenbergl","45.3","4709","10386","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2004","25 Laim","51","9363","18361","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","Stadt München","","221146","446195","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","01 Altstadt - Lehel","","4363","9772","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","02 Ludwigsvorstadt - Isarvorstadt","","10279","23411","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","03 Maxvorstadt","","11998","25289","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","04 Schwabing - West","","13956","26953","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","05 Au - Haidhausen","","11553","23627","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","06 Sendling","","6885","14494","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","07 Sendling - Westpark","","8876","17411","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","08 Schwanthalerhöhe","","4535","10691","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","09 Neuhausen - Nymphenburg","","17257","33359","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","10 Moosach","","6666","13477","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","11 Milbertshofen - Am Hart","","8966","20097","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","12 Schwabing - Freimann","","10890","22735","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","13 Bogenhausen","","12797","24330","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","14 Berg am Laim","","6248","12564","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","15 Trudering - Riem","","5278","11156","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","16 Ramersdorf - Perlach","","12730","25201","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","17 Obergiesing - Fasangarten","","8072","16289","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","18 Untergiesing - Harlaching","","10033","18766","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","","13165","25082","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","20 Hadern","","5794","10450","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","21 Pasing - Obermenzing","","9332","18070","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","22 Aubing - Lochhausen - Langwied","","3644","7375","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","23 Allach - Untermenzing","","2541","5639","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","24 Feldmoching - Hasenbergl","","5190","10800","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2003","25 Laim","","10093","19142","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","Stadt München","49.7","206774","415747","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","01 Altstadt - Lehel","45.6","4135","9061","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","02 Ludwigsvorstadt - Isarvorstadt","43.6","9430","21652","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","03 Maxvorstadt","47.9","11288","23561","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","04 Schwabing - West","52.1","13022","24979","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","05 Au - Haidhausen","48.8","10696","21931","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","06 Sendling","47.6","6397","13452","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","07 Sendling - Westpark","51.3","8323","16214","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","08 Schwanthalerhöhe","43.1","4136","9604","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","09 Neuhausen - Nymphenburg","52","16129","31028","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","10 Moosach","48.8","6231","12758","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","11 Milbertshofen - Am Hart","45","8376","18635","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","12 Schwabing - Freimann","48","10230","21330","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","13 Bogenhausen","53.1","12190","22955","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","14 Berg am Laim","49.2","5823","11842","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","15 Trudering - Riem","47.4","4970","10494","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","16 Ramersdorf - Perlach","50.3","11799","23442","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","17 Obergiesing - Fasangarten","50.1","7621","15216","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","18 Untergiesing - Harlaching","53.5","9410","17585","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","52.2","12293","23552","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","20 Hadern","55.8","5412","9701","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","21 Pasing - Obermenzing","52.2","8731","16715","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","22 Aubing - Lochhausen - Langwied","50.2","3433","6840","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","23 Allach - Untermenzing","44.7","2360","5283","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","24 Feldmoching - Hasenbergl","48.6","4852","9991","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2002","25 Laim","52.9","9484","17914","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2001","Stadt München","49.7","204263","411206","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2001","01 Altstadt - Lehel","45.8","4170","9103","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2001","02 Ludwigsvorstadt - Isarvorstadt","43.3","9313","21523","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Frauen","2001","03 Maxvorstadt","47.4","11224","23676","","","","Einpersonen- Haushalte Frauen","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
