"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","17 Obergiesing - Fasangarten","","833","1695","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","18 Untergiesing - Harlaching","","729","1548","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","","1237","2629","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","20 Hadern","","830","1506","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","21 Pasing - Obermenzing","","880","1711","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","22 Aubing - Lochhausen - Langwied","","741","1263","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","23 Allach - Untermenzing","","399","741","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","24 Feldmoching - Hasenbergl","","1230","2008","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2003","25 Laim","","818","1719","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","Stadt München","48.6","22692","46741","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","01 Altstadt - Lehel","38.8","266","686","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","02 Ludwigsvorstadt - Isarvorstadt","41","673","1641","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","03 Maxvorstadt","37.6","562","1493","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","04 Schwabing - West","38.4","770","2008","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","05 Au - Haidhausen","43.2","860","1993","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","06 Sendling","49.7","659","1327","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","07 Sendling - Westpark","48.9","885","1810","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","08 Schwanthalerhöhe","47.8","496","1038","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","09 Neuhausen - Nymphenburg","46.8","1346","2874","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","10 Moosach","52.9","924","1747","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","11 Milbertshofen - Am Hart","55.4","1521","2745","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","12 Schwabing - Freimann","49.4","1110","2248","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","13 Bogenhausen","44","1167","2654","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","14 Berg am Laim","50.2","773","1540","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","15 Trudering - Riem","50.7","784","1546","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","16 Ramersdorf - Perlach","55.2","2334","4226","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","17 Obergiesing - Fasangarten","47","814","1732","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","18 Untergiesing - Harlaching","45.2","730","1615","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","45.5","1228","2698","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","20 Hadern","53.1","820","1545","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","21 Pasing - Obermenzing","50.9","896","1760","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","22 Aubing - Lochhausen - Langwied","56.2","702","1250","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","23 Allach - Untermenzing","50","387","774","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","24 Feldmoching - Hasenbergl","58.6","1159","1979","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2002","25 Laim","45.6","826","1811","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","Stadt München","47","20756","44156","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","01 Altstadt - Lehel","37.2","246","662","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","02 Ludwigsvorstadt - Isarvorstadt","38.5","617","1603","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","03 Maxvorstadt","38.6","568","1471","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","04 Schwabing - West","37.3","727","1949","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","05 Au - Haidhausen","43.6","822","1887","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","06 Sendling","47.8","605","1267","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","07 Sendling - Westpark","46.9","816","1741","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","08 Schwanthalerhöhe","45.1","432","959","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","09 Neuhausen - Nymphenburg","45.7","1268","2774","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","10 Moosach","52.2","850","1630","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","11 Milbertshofen - Am Hart","52.2","1328","2542","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","12 Schwabing - Freimann","47.2","998","2113","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","13 Bogenhausen","43.9","1111","2530","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","14 Berg am Laim","47.8","681","1425","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","15 Trudering - Riem","47.4","634","1339","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","16 Ramersdorf - Perlach","54.4","2185","4018","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","17 Obergiesing - Fasangarten","46","745","1618","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","18 Untergiesing - Harlaching","42.8","662","1547","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.8","1123","2563","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","20 Hadern","52.4","729","1392","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","21 Pasing - Obermenzing","49.3","827","1679","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","22 Aubing - Lochhausen - Langwied","54.7","649","1187","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","23 Allach - Untermenzing","47.4","345","728","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","24 Feldmoching - Hasenbergl","57.4","1055","1837","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2001","25 Laim","43.3","733","1694","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","Stadt München","44.1","17897","40547","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","01 Altstadt - Lehel","35.7","228","638","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","02 Ludwigsvorstadt - Isarvorstadt","35.5","534","1505","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","03 Maxvorstadt","36.4","523","1438","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","04 Schwabing - West","35.2","648","1839","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","05 Au - Haidhausen","41.9","720","1718","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","06 Sendling","44.7","524","1172","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","07 Sendling - Westpark","43.9","694","1580","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","08 Schwanthalerhöhe","39.8","343","863","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","09 Neuhausen - Nymphenburg","42.6","1105","2593","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","10 Moosach","49.8","726","1459","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","11 Milbertshofen - Am Hart","47.7","1090","2283","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","12 Schwabing - Freimann","45.5","885","1947","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","13 Bogenhausen","42.7","1010","2367","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","14 Berg am Laim","43.9","560","1275","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","15 Trudering - Riem","47.6","562","1181","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","16 Ramersdorf - Perlach","51.2","1848","3610","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","17 Obergiesing - Fasangarten","41.7","615","1474","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","18 Untergiesing - Harlaching","41.1","603","1467","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","40.7","969","2382","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","20 Hadern","48.6","614","1264","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","21 Pasing - Obermenzing","46.7","724","1552","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","22 Aubing - Lochhausen - Langwied","53.3","566","1063","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","23 Allach - Untermenzing","42.4","291","686","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","24 Feldmoching - Hasenbergl","53.6","870","1622","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gemischt","2000","25 Laim","41.1","645","1568","","","","Privathaushalte gemischt mit Kindern","Privathaushalte gemischt","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","Stadt München","16.9","140956","831864","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","01 Altstadt - Lehel","12","1577","13117","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","02 Ludwigsvorstadt - Isarvorstadt","12.5","4115","33030","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","03 Maxvorstadt","9.9","3307","33588","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","04 Schwabing - West","14","5719","40723","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","05 Au - Haidhausen","15.4","5564","36105","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","06 Sendling","14.2","3480","24579","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","07 Sendling - Westpark","16.2","5347","32921","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","08 Schwanthalerhöhe","15.2","2697","17749","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","09 Neuhausen - Nymphenburg","15.8","8896","56350","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","10 Moosach","17.8","5052","28362","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","11 Milbertshofen - Am Hart","17.7","6813","38479","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","12 Schwabing - Freimann","16.2","6458","39802","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","13 Bogenhausen","17.6","8196","46538","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","14 Berg am Laim","17.3","4315","24956","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","15 Trudering - Riem","26","8539","32870","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","16 Ramersdorf - Perlach","19.5","11220","57485","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","17 Obergiesing - Fasangarten","15.6","4829","30952","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","18 Untergiesing - Harlaching","15","4692","31242","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","17.4","8769","50504","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","20 Hadern","18.7","4659","24874","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","21 Pasing - Obermenzing","19.9","7561","37988","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","22 Aubing - Lochhausen - Langwied","21.9","4721","21597","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","23 Allach - Untermenzing","22.5","3417","15214","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","24 Feldmoching - Hasenbergl","21.8","6458","29676","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2016","25 Laim","13.8","4553","33124","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","Stadt München","16.8","138274","821987","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","01 Altstadt - Lehel","11.7","1525","13032","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","02 Ludwigsvorstadt - Isarvorstadt","12.3","4006","32544","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","03 Maxvorstadt","9.8","3252","33264","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","04 Schwabing - West","13.9","5594","40334","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","05 Au - Haidhausen","15.2","5492","36026","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","06 Sendling","14.2","3479","24553","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","07 Sendling - Westpark","15.7","5098","32469","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","08 Schwanthalerhöhe","15.4","2738","17737","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","09 Neuhausen - Nymphenburg","15.7","8761","55924","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","10 Moosach","17.8","4999","28107","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","11 Milbertshofen - Am Hart","17.9","6795","38073","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","12 Schwabing - Freimann","16.1","6152","38142","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","13 Bogenhausen","17.5","8050","45998","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","14 Berg am Laim","17","4176","24609","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","15 Trudering - Riem","26.3","8467","32203","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","16 Ramersdorf - Perlach","19.3","11028","57066","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","17 Obergiesing - Fasangarten","15.4","4738","30711","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","18 Untergiesing - Harlaching","14.8","4575","30978","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","17.2","8637","50181","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","20 Hadern","18.9","4662","24654","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","21 Pasing - Obermenzing","19.7","7339","37301","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","22 Aubing - Lochhausen - Langwied","21.6","4528","20953","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","23 Allach - Untermenzing","22.1","3349","15167","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","24 Feldmoching - Hasenbergl","21.9","6382","29154","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2015","25 Laim","13.6","4449","32770","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","Stadt München","16.7","135342","809036","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","01 Altstadt - Lehel","11.6","1483","12830","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","02 Ludwigsvorstadt - Isarvorstadt","12.1","3830","31731","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","03 Maxvorstadt","9.5","3134","33032","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","04 Schwabing - West","13.5","5354","39773","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","05 Au - Haidhausen","15","5377","35791","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","06 Sendling","14.2","3433","24174","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","07 Sendling - Westpark","15.4","4882","31658","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","08 Schwanthalerhöhe","15.4","2697","17478","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","09 Neuhausen - Nymphenburg","15.5","8544","55212","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","10 Moosach","17.7","4915","27773","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","11 Milbertshofen - Am Hart","17.8","6766","37991","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","12 Schwabing - Freimann","15.6","5850","37404","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - gesamt","2014","13 Bogenhausen","17.5","7915","45262","","","","Privathaushalte mit Kindern","Alle Privathaushalte","","",""
